id,"create_date","user",analysis_id
54,"2013-12-27 15:04:56",NULL,377
55,"2013-12-27 15:04:56",NULL,378
56,"2013-12-27 15:04:56",NULL,379
57,"2013-12-27 15:04:56",NULL,381
58,"2013-12-27 15:04:56",NULL,382
59,"2013-12-27 15:04:56",NULL,383
60,"2013-12-27 15:04:56",NULL,384
61,"2013-12-27 15:04:56",NULL,386
62,"2013-12-27 15:04:56",NULL,387
63,"2013-12-27 15:04:56",NULL,388
64,"2013-12-27 15:04:56",NULL,389
65,"2013-12-27 15:04:56",NULL,391
66,"2013-12-27 15:04:56",NULL,392
67,"2013-12-27 15:04:56",NULL,394
68,"2013-12-27 15:04:56",NULL,395
69,"2013-12-27 15:04:56",NULL,396
70,"2013-12-27 15:04:56",NULL,397
71,"2013-12-27 15:04:56",NULL,398
72,"2013-12-27 15:04:56",NULL,399
73,"2013-12-27 15:04:56",NULL,525
74,"2013-12-27 15:04:56",NULL,530
75,"2013-12-27 15:04:56",NULL,532
76,"2013-12-27 15:04:56",NULL,533
77,"2013-12-27 15:04:56",NULL,534
78,"2013-12-27 15:04:56",NULL,535
79,"2013-12-27 15:04:56",NULL,537
80,"2013-12-27 15:04:56",NULL,538
81,"2013-12-27 15:04:56",NULL,539
82,"2013-12-27 15:04:56",NULL,540
83,"2013-12-27 15:04:56",NULL,542
84,"2013-12-27 15:04:56",NULL,543
85,"2013-12-27 15:04:56",NULL,544
86,"2013-12-27 15:04:56",NULL,545
87,"2013-12-27 15:04:56",NULL,547
88,"2013-12-27 15:04:56",NULL,548
89,"2013-12-27 15:04:56",NULL,549
90,"2013-12-27 15:04:56",NULL,550
91,"2013-12-27 15:04:56",NULL,552
92,"2013-12-27 15:04:56",NULL,553
93,"2013-12-27 15:04:56",NULL,554
94,"2013-12-27 15:04:56",NULL,555
95,"2013-12-27 15:04:56",NULL,557
96,"2013-12-27 15:04:56",NULL,558
97,"2013-12-27 15:04:56",NULL,559
98,"2013-12-27 15:04:56",NULL,560
99,"2013-12-27 15:04:56",NULL,562
100,"2013-12-27 15:04:56",NULL,563
101,"2013-12-27 15:04:56",NULL,564
102,"2013-12-27 15:04:56",NULL,565
103,"2013-12-27 15:04:56",NULL,567
104,"2013-12-27 15:04:56",NULL,568
105,"2013-12-27 15:04:56",NULL,569
106,"2013-12-27 15:04:56",NULL,570
107,"2013-12-27 15:04:56",NULL,572
108,"2013-12-27 15:04:56",NULL,573
109,"2013-12-27 15:04:56",NULL,574
110,"2013-12-27 15:04:56",NULL,578
111,"2013-12-27 15:04:56",NULL,579
112,"2013-12-27 15:04:57",NULL,584
113,"2013-12-27 15:04:57",NULL,586
114,"2013-12-27 15:04:57",NULL,587
115,"2013-12-27 15:04:57",NULL,588
116,"2013-12-27 15:04:57",NULL,602
117,"2013-12-27 15:04:57",NULL,603
118,"2013-12-27 15:04:57",NULL,605
119,"2013-12-27 15:04:57",NULL,606
120,"2013-12-27 15:04:57",NULL,607
121,"2013-12-27 15:04:57",NULL,608
122,"2013-12-27 15:04:57",NULL,631
123,"2013-12-27 15:04:57",NULL,632
124,"2013-12-27 15:04:57",NULL,633
125,"2013-12-27 15:04:57",NULL,634
126,"2013-12-27 15:04:57",NULL,635
127,"2013-12-27 15:04:57",NULL,636
128,"2013-12-27 15:04:57",NULL,637
129,"2013-12-27 15:04:57",NULL,660
130,"2013-12-27 15:04:57",NULL,661
131,"2013-12-27 15:04:57",NULL,662
132,"2013-12-27 15:04:57",NULL,663
133,"2013-12-27 15:04:57",NULL,664
134,"2013-12-27 15:04:57",NULL,665
135,"2013-12-27 15:04:57",NULL,667
136,"2013-12-27 15:04:57",NULL,695
137,"2013-12-27 15:04:57",NULL,698
138,"2013-12-27 15:04:57",NULL,700
139,"2013-12-27 15:04:57",NULL,701
140,"2013-12-27 15:04:57",NULL,702
141,"2013-12-27 15:04:57",NULL,704
142,"2013-12-27 15:04:57",NULL,705
143,"2013-12-27 15:04:57",NULL,706
144,"2013-12-27 15:04:57",NULL,728
145,"2013-12-27 15:04:57",NULL,734
146,"2013-12-27 15:04:57",NULL,736
147,"2013-12-27 15:04:57",NULL,737
148,"2013-12-27 15:04:57",NULL,738
149,"2013-12-27 15:04:57",NULL,739
150,"2013-12-27 15:04:57",NULL,763
151,"2013-12-27 15:04:57",NULL,764
152,"2013-12-27 15:04:57",NULL,765
153,"2013-12-27 15:04:57",NULL,766
154,"2013-12-27 15:04:57",NULL,767
155,"2013-12-27 15:04:57",NULL,769
156,"2013-12-27 15:04:57",NULL,770
157,"2013-12-27 15:04:57",NULL,771
158,"2013-12-27 15:04:57",NULL,772
159,"2013-12-27 15:04:57",NULL,773
160,"2013-12-27 15:04:57",NULL,774
161,"2013-12-27 15:04:57",NULL,775
162,"2013-12-27 15:04:57",NULL,776
163,"2013-12-27 15:04:57",NULL,777
164,"2013-12-27 15:04:57",NULL,778
165,"2013-12-27 15:04:57",NULL,779
166,"2013-12-27 15:04:57",NULL,780
167,"2013-12-27 15:04:57",NULL,781
168,"2013-12-27 15:04:57",NULL,782
169,"2013-12-27 15:04:57",NULL,784
170,"2013-12-27 15:04:57",NULL,785
171,"2013-12-27 15:04:57",NULL,786
172,"2013-12-27 15:04:57",NULL,787
173,"2013-12-27 15:04:57",NULL,788
174,"2013-12-27 15:04:57",NULL,789
175,"2013-12-27 15:04:57",NULL,794
176,"2013-12-27 15:04:57",NULL,795
177,"2013-12-27 15:04:57",NULL,796
178,"2013-12-27 15:04:57",NULL,798
179,"2013-12-27 15:04:58",NULL,799
180,"2013-12-27 15:04:58",NULL,819
181,"2013-12-27 15:04:58",NULL,820
182,"2013-12-27 15:04:58",NULL,822
183,"2013-12-27 15:04:58",NULL,823
184,"2013-12-27 15:04:58",NULL,824
185,"2013-12-27 15:04:58",NULL,825
186,"2013-12-27 15:04:58",NULL,840
187,"2013-12-27 15:04:58",NULL,841
188,"2013-12-27 15:04:58",NULL,842
189,"2013-12-27 15:04:58",NULL,843
190,"2013-12-27 15:04:58",NULL,845
191,"2013-12-27 15:04:58",NULL,846
192,"2013-12-27 15:04:58",NULL,859
193,"2013-12-27 15:04:58",NULL,864
194,"2013-12-27 15:04:58",NULL,865
195,"2013-12-27 15:04:58",NULL,867
196,"2013-12-27 15:04:58",NULL,868
197,"2013-12-27 15:04:58",NULL,869
198,"2013-12-27 15:04:58",NULL,870
199,"2013-12-27 15:04:58",NULL,901
200,"2013-12-27 15:04:58",NULL,902
201,"2013-12-27 15:04:58",NULL,903
202,"2013-12-27 15:04:58",NULL,904
203,"2013-12-27 15:04:58",NULL,906
204,"2013-12-27 15:04:58",NULL,907
205,"2013-12-27 15:04:58",NULL,934
206,"2013-12-27 15:04:58",NULL,935
207,"2013-12-27 15:04:58",NULL,938
208,"2013-12-27 15:04:58",NULL,939
209,"2013-12-27 15:04:58",NULL,940
210,"2013-12-27 15:04:58",NULL,941
211,"2013-12-27 15:04:58",NULL,942
212,"2013-12-27 15:04:58",NULL,944
213,"2013-12-27 15:04:58",NULL,950
214,"2013-12-27 15:04:58",NULL,951
215,"2013-12-27 15:04:58",NULL,953
216,"2013-12-27 15:04:58",NULL,954
217,"2013-12-27 15:04:58",NULL,958
218,"2013-12-27 15:04:58",NULL,962
219,"2013-12-27 15:04:58",NULL,966
220,"2013-12-27 15:04:58",NULL,1017
221,"2013-12-27 15:04:58",NULL,1018
222,"2013-12-27 15:04:58",NULL,1019
223,"2013-12-27 15:04:58",NULL,1020
224,"2013-12-27 15:04:58",NULL,1021
225,"2013-12-27 15:04:58",NULL,1023
226,"2013-12-27 15:04:58",NULL,1024
227,"2013-12-27 15:04:58",NULL,1025
228,"2013-12-27 15:04:58",NULL,1051
229,"2013-12-27 15:04:58",NULL,1052
230,"2013-12-27 15:04:58",NULL,1053
231,"2013-12-27 15:04:58",NULL,1054
232,"2013-12-27 15:04:58",NULL,1055
233,"2013-12-27 15:04:58",NULL,1056
234,"2013-12-27 15:04:58",NULL,1057
235,"2013-12-27 15:04:58",NULL,1058
236,"2013-12-27 15:04:58",NULL,1084
237,"2013-12-27 15:04:58",NULL,1085
238,"2013-12-27 15:04:58",NULL,1086
239,"2013-12-27 15:04:58",NULL,1087
240,"2013-12-27 15:04:58",NULL,1088
241,"2013-12-27 15:04:58",NULL,1089
242,"2013-12-27 15:04:58",NULL,1090
243,"2013-12-27 15:04:58",NULL,1091
244,"2013-12-27 15:04:58",NULL,1092
245,"2013-12-27 15:04:58",NULL,1096
246,"2013-12-27 15:04:58",NULL,1100
247,"2013-12-27 15:04:58",NULL,1102
248,"2013-12-27 15:04:58",NULL,1103
249,"2013-12-27 15:04:58",NULL,1105
250,"2013-12-27 15:04:58",NULL,1141
251,"2013-12-27 15:04:59",NULL,1142
252,"2013-12-27 15:04:59",NULL,1143
253,"2013-12-27 15:04:59",NULL,1144
254,"2013-12-27 15:04:59",NULL,1145
255,"2013-12-27 15:04:59",NULL,1146
256,"2013-12-27 15:04:59",NULL,1148
257,"2013-12-27 15:04:59",NULL,1168
258,"2013-12-27 15:04:59",NULL,1169
259,"2013-12-27 15:04:59",NULL,1170
260,"2013-12-27 15:04:59",NULL,1171
261,"2013-12-27 15:04:59",NULL,1172
262,"2013-12-27 15:04:59",NULL,1174
263,"2013-12-27 15:04:59",NULL,1190
264,"2013-12-27 15:04:59",NULL,1191
265,"2013-12-27 15:04:59",NULL,1192
266,"2013-12-27 15:04:59",NULL,1193
267,"2013-12-27 15:04:59",NULL,1194
268,"2013-12-27 15:04:59",NULL,1195
269,"2013-12-27 15:04:59",NULL,1211
270,"2013-12-27 15:04:59",NULL,1212
271,"2013-12-27 15:04:59",NULL,1213
272,"2013-12-27 15:04:59",NULL,1214
273,"2013-12-27 15:04:59",NULL,1215
274,"2013-12-27 15:04:59",NULL,1216
275,"2013-12-27 15:04:59",NULL,1232
276,"2013-12-27 15:04:59",NULL,1233
277,"2013-12-27 15:04:59",NULL,1234
278,"2013-12-27 15:04:59",NULL,1235
279,"2013-12-27 15:04:59",NULL,1236
280,"2013-12-27 15:04:59",NULL,1237
281,"2013-12-27 15:04:59",NULL,1238
282,"2013-12-27 15:04:59",NULL,1255
283,"2013-12-27 15:04:59",NULL,1256
284,"2013-12-27 15:04:59",NULL,1257
285,"2013-12-27 15:04:59",NULL,1258
286,"2013-12-27 15:04:59",NULL,1259
287,"2013-12-27 15:04:59",NULL,1260
288,"2013-12-27 15:04:59",NULL,1261
289,"2013-12-27 15:04:59",NULL,1279
290,"2013-12-27 15:04:59",NULL,1283
291,"2013-12-27 15:04:59",NULL,1287
292,"2013-12-27 15:04:59",NULL,1291
293,"2013-12-27 15:04:59",NULL,1295
294,"2013-12-27 15:04:59",NULL,1299
295,"2013-12-27 15:04:59",NULL,1300
296,"2013-12-27 15:04:59",NULL,1338
297,"2013-12-27 15:04:59",NULL,1340
298,"2013-12-27 15:04:59",NULL,1341
299,"2013-12-27 15:04:59",NULL,1344
300,"2013-12-27 15:04:59",NULL,1345
301,"2013-12-27 15:04:59",NULL,1346
302,"2013-12-27 15:04:59",NULL,1347
303,"2013-12-27 15:04:59",NULL,1369
304,"2013-12-27 15:04:59",NULL,1370
305,"2013-12-27 15:04:59",NULL,1371
306,"2013-12-27 15:04:59",NULL,1372
307,"2013-12-27 15:04:59",NULL,1374
308,"2013-12-27 15:04:59",NULL,1375
309,"2013-12-27 15:04:59",NULL,1376
310,"2013-12-27 15:04:59",NULL,1392
311,"2013-12-27 15:04:59",NULL,1393
312,"2013-12-27 15:04:59",NULL,1394
313,"2013-12-27 15:04:59",NULL,1395
314,"2013-12-27 15:04:59",NULL,1396
315,"2013-12-27 15:04:59",NULL,1397
316,"2013-12-27 15:04:59",NULL,1398
317,"2013-12-27 15:04:59",NULL,1414
318,"2013-12-27 15:04:59",NULL,1415
319,"2013-12-27 15:04:59",NULL,1416
320,"2013-12-27 15:05:00",NULL,1417
321,"2013-12-27 15:05:00",NULL,1418
322,"2013-12-27 15:05:00",NULL,1419
323,"2013-12-27 15:05:00",NULL,1420
324,"2013-12-27 15:05:00",NULL,1436
325,"2013-12-27 15:05:00",NULL,1437
326,"2013-12-27 15:05:00",NULL,1438
327,"2013-12-27 15:05:00",NULL,1439
328,"2013-12-27 15:05:00",NULL,1440
329,"2013-12-27 15:05:00",NULL,1441
330,"2013-12-27 15:05:00",NULL,1442
331,"2013-12-27 15:05:00",NULL,1459
332,"2013-12-27 15:05:00",NULL,1460
333,"2013-12-27 15:05:00",NULL,1461
334,"2013-12-27 15:05:00",NULL,1462
335,"2013-12-27 15:05:00",NULL,1463
336,"2013-12-27 15:05:00",NULL,1464
337,"2013-12-27 15:05:00",NULL,1465
338,"2013-12-27 15:05:00",NULL,1481
339,"2013-12-27 15:05:00",NULL,1482
340,"2013-12-27 15:05:00",NULL,1483
341,"2013-12-27 15:05:00",NULL,1484
342,"2013-12-27 15:05:00",NULL,1485
343,"2013-12-27 15:05:00",NULL,1486
344,"2013-12-27 15:05:00",NULL,1487
345,"2013-12-27 15:05:00",NULL,1503
346,"2013-12-27 15:05:00",NULL,1509
347,"2013-12-27 15:05:00",NULL,1511
348,"2013-12-27 15:05:00",NULL,1516
349,"2013-12-27 15:05:00",NULL,1517
350,"2013-12-27 15:05:00",NULL,1518
351,"2013-12-27 15:05:00",NULL,1519
352,"2013-12-27 15:05:00",NULL,1540
353,"2013-12-27 15:05:00",NULL,1541
354,"2013-12-27 15:05:00",NULL,1542
355,"2013-12-27 15:05:00",NULL,1543
356,"2013-12-27 15:05:00",NULL,1544
357,"2013-12-27 15:05:00",NULL,1545
358,"2013-12-27 15:05:00",NULL,1666
359,"2013-12-27 15:05:00",NULL,1671
360,"2013-12-27 15:05:00",NULL,1672
361,"2013-12-27 15:05:00",NULL,1673
362,"2013-12-27 15:05:00",NULL,1675
363,"2013-12-27 15:05:00",NULL,1676
364,"2013-12-27 15:05:00",NULL,1677
365,"2013-12-27 15:05:00",NULL,1678
366,"2013-12-27 15:05:00",NULL,1680
367,"2013-12-27 15:05:00",NULL,1681
368,"2013-12-27 15:05:00",NULL,1682
369,"2013-12-27 15:05:00",NULL,1683
370,"2013-12-27 15:05:00",NULL,1685
371,"2013-12-27 15:05:00",NULL,1686
372,"2013-12-27 15:05:00",NULL,1687
373,"2013-12-27 15:05:00",NULL,1688
374,"2013-12-27 15:05:00",NULL,1690
375,"2013-12-27 15:05:00",NULL,1692
376,"2013-12-27 15:05:00",NULL,1693
377,"2013-12-27 15:05:00",NULL,1694
378,"2013-12-27 15:05:00",NULL,1695
379,"2013-12-27 15:05:00",NULL,1697
380,"2013-12-27 15:05:00",NULL,1698
381,"2013-12-27 15:05:00",NULL,1699
382,"2013-12-27 15:05:00",NULL,1701
383,"2013-12-27 15:05:00",NULL,1702
384,"2013-12-27 15:05:00",NULL,1703
385,"2013-12-27 15:05:00",NULL,1704
386,"2013-12-27 15:05:00",NULL,1706
387,"2013-12-27 15:05:00",NULL,1707
388,"2013-12-27 15:05:00",NULL,1708
389,"2013-12-27 15:05:00",NULL,1709
390,"2013-12-27 15:05:01",NULL,1711
391,"2013-12-27 15:05:01",NULL,1712
392,"2013-12-27 15:05:01",NULL,1713
393,"2013-12-27 15:05:01",NULL,1714
394,"2013-12-27 15:05:01",NULL,1801
395,"2013-12-27 15:05:01",NULL,1802
396,"2013-12-27 15:05:01",NULL,1803
397,"2013-12-27 15:05:01",NULL,1804
398,"2013-12-27 15:05:01",NULL,1806
399,"2013-12-27 15:05:01",NULL,1807
400,"2013-12-27 15:05:01",NULL,1808
401,"2013-12-27 15:05:01",NULL,1809
402,"2013-12-27 15:05:01",NULL,1810
403,"2013-12-27 15:05:01",NULL,1812
404,"2013-12-27 15:05:01",NULL,1813
405,"2013-12-27 15:05:01",NULL,1814
406,"2013-12-27 15:05:01",NULL,1815
407,"2013-12-27 15:05:01",NULL,1817
408,"2013-12-27 15:05:01",NULL,1818
409,"2013-12-27 15:05:01",NULL,1819
410,"2013-12-27 15:05:01",NULL,1821
411,"2013-12-27 15:05:01",NULL,1822
412,"2013-12-27 15:05:01",NULL,1823
413,"2013-12-27 15:05:01",NULL,1824
414,"2013-12-27 15:05:01",NULL,1826
415,"2013-12-27 15:05:01",NULL,1827
416,"2013-12-27 15:05:01",NULL,1828
417,"2013-12-27 15:05:01",NULL,1829
418,"2013-12-27 15:05:01",NULL,1831
419,"2013-12-27 15:05:01",NULL,1832
420,"2013-12-27 15:05:01",NULL,1833
421,"2013-12-27 15:05:01",NULL,1834
422,"2013-12-27 15:05:01",NULL,1836
423,"2013-12-27 15:05:01",NULL,1837
424,"2013-12-27 15:05:01",NULL,1838
425,"2013-12-27 15:05:01",NULL,1839
426,"2013-12-27 15:05:01",NULL,1841
427,"2013-12-27 15:05:01",NULL,1842
428,"2013-12-27 15:05:01",NULL,1843
429,"2013-12-27 15:05:01",NULL,1844
430,"2013-12-27 15:05:01",NULL,1937
431,"2013-12-27 15:05:01",NULL,1938
432,"2013-12-27 15:05:01",NULL,1939
433,"2013-12-27 15:05:01",NULL,1940
434,"2013-12-27 15:05:01",NULL,1942
435,"2013-12-27 15:05:01",NULL,1943
436,"2013-12-27 15:05:01",NULL,1944
437,"2013-12-27 15:05:01",NULL,1945
438,"2013-12-27 15:05:01",NULL,1947
439,"2013-12-27 15:05:01",NULL,1948
440,"2013-12-27 15:05:01",NULL,1949
441,"2013-12-27 15:05:01",NULL,1950
442,"2013-12-27 15:05:01",NULL,1952
443,"2013-12-27 15:05:01",NULL,1953
444,"2013-12-27 15:05:01",NULL,1954
445,"2013-12-27 15:05:01",NULL,1955
446,"2013-12-27 15:05:01",NULL,1957
447,"2013-12-27 15:05:01",NULL,1958
448,"2013-12-27 15:05:01",NULL,1959
449,"2013-12-27 15:05:01",NULL,1960
450,"2013-12-27 15:05:01",NULL,1962
451,"2013-12-27 15:05:01",NULL,1963
452,"2013-12-27 15:05:01",NULL,1964
453,"2013-12-27 15:05:01",NULL,1965
454,"2013-12-27 15:05:01",NULL,1967
455,"2013-12-27 15:05:01",NULL,1968
456,"2013-12-27 15:05:01",NULL,1969
457,"2013-12-27 15:05:01",NULL,1970
458,"2013-12-27 15:05:01",NULL,1972
459,"2013-12-27 15:05:01",NULL,1973
460,"2013-12-27 15:05:02",NULL,1974
461,"2013-12-27 15:05:02",NULL,1975
462,"2013-12-27 15:05:02",NULL,1977
463,"2013-12-27 15:05:02",NULL,1978
464,"2013-12-27 15:05:02",NULL,1979
465,"2013-12-27 15:05:02",NULL,1980
466,"2013-12-27 15:05:02",NULL,2052
467,"2013-12-27 15:05:02",NULL,2053
468,"2013-12-27 15:05:02",NULL,2054
469,"2013-12-27 15:05:02",NULL,2055
470,"2013-12-27 15:05:02",NULL,2057
471,"2013-12-27 15:05:02",NULL,2058
472,"2013-12-27 15:05:02",NULL,2059
473,"2013-12-27 15:05:02",NULL,2060
474,"2013-12-27 15:05:02",NULL,2062
475,"2013-12-27 15:05:02",NULL,2063
476,"2013-12-27 15:05:02",NULL,2064
477,"2013-12-27 15:05:02",NULL,2065
478,"2013-12-27 15:05:02",NULL,2067
479,"2013-12-27 15:05:02",NULL,2068
480,"2013-12-27 15:05:02",NULL,2069
481,"2013-12-27 15:05:02",NULL,2070
482,"2013-12-27 15:05:02",NULL,2072
483,"2013-12-27 15:05:02",NULL,2073
484,"2013-12-27 15:05:02",NULL,2074
485,"2013-12-27 15:05:02",NULL,2075
486,"2013-12-27 15:05:02",NULL,2077
487,"2013-12-27 15:05:02",NULL,2078
488,"2013-12-27 15:05:02",NULL,2079
489,"2013-12-27 15:05:02",NULL,2080
490,"2013-12-27 15:05:02",NULL,2082
491,"2013-12-27 15:05:02",NULL,2083
492,"2013-12-27 15:05:02",NULL,2084
493,"2013-12-27 15:05:02",NULL,2085
494,"2013-12-27 15:05:02",NULL,2087
495,"2013-12-27 15:05:02",NULL,2088
496,"2013-12-27 15:05:02",NULL,2089
497,"2013-12-27 15:05:02",NULL,2091
498,"2013-12-27 15:05:02",NULL,2093
499,"2013-12-27 15:05:02",NULL,2094
500,"2013-12-27 15:05:02",NULL,2095
501,"2013-12-27 15:05:02",NULL,2096
502,"2013-12-27 15:05:02",NULL,2098
503,"2013-12-27 15:05:02",NULL,2813
504,"2013-12-27 15:05:02",NULL,2817
505,"2013-12-27 15:05:02",NULL,2818
506,"2013-12-27 15:05:02",NULL,2820
507,"2013-12-27 15:05:02",NULL,2821
508,"2013-12-27 15:05:02",NULL,2822
509,"2013-12-27 15:05:02",NULL,2970
510,"2013-12-27 15:05:02",NULL,2971
511,"2013-12-27 15:05:02",NULL,2973
512,"2013-12-27 15:05:02",NULL,2974
513,"2013-12-27 15:05:02",NULL,2975
514,"2013-12-27 15:05:02",NULL,2976
515,"2013-12-27 15:05:02",NULL,3155
516,"2013-12-27 15:05:02",NULL,3156
517,"2013-12-27 15:05:02",NULL,3157
518,"2013-12-27 15:05:02",NULL,3158
519,"2013-12-27 15:05:02",NULL,3160
520,"2013-12-27 15:05:02",NULL,3161
521,"2013-12-27 15:05:02",NULL,3322
522,"2013-12-27 15:05:02",NULL,3323
523,"2013-12-27 15:05:02",NULL,3325
524,"2013-12-27 15:05:02",NULL,3326
525,"2013-12-27 15:05:02",NULL,3327
526,"2013-12-27 15:05:02",NULL,3328
527,"2013-12-27 15:05:02",NULL,3330
528,"2013-12-27 15:05:03",NULL,3334
529,"2013-12-27 15:05:03",NULL,3557
530,"2013-12-27 15:05:03",NULL,3562
531,"2013-12-27 15:05:03",NULL,3563
532,"2013-12-27 15:05:03",NULL,3565
533,"2013-12-27 15:05:03",NULL,3566
534,"2013-12-27 15:05:03",NULL,3567
535,"2013-12-27 15:05:03",NULL,3568
536,"2013-12-27 15:05:03",NULL,3570
537,"2013-12-27 15:05:03",NULL,3571
538,"2013-12-27 15:05:03",NULL,3572
539,"2013-12-27 15:05:03",NULL,3573
540,"2013-12-27 15:05:03",NULL,3575
541,"2013-12-27 15:05:03",NULL,3576
542,"2013-12-27 15:05:03",NULL,3577
543,"2013-12-27 15:05:03",NULL,3578
544,"2013-12-27 15:05:03",NULL,3580
545,"2013-12-27 15:05:03",NULL,3581
546,"2013-12-27 15:05:03",NULL,3582
547,"2013-12-27 15:05:03",NULL,3583
548,"2013-12-27 15:05:03",NULL,3585
549,"2013-12-27 15:05:03",NULL,3586
550,"2013-12-27 15:05:03",NULL,3587
551,"2013-12-27 15:05:03",NULL,3588
552,"2013-12-27 15:05:03",NULL,3590
553,"2013-12-27 15:05:03",NULL,3591
554,"2013-12-27 15:05:03",NULL,3592
555,"2013-12-27 15:05:03",NULL,3593
556,"2013-12-27 15:05:03",NULL,3595
557,"2013-12-27 15:05:03",NULL,3596
558,"2013-12-27 15:05:03",NULL,3597
559,"2013-12-27 15:05:03",NULL,3598
560,"2013-12-27 15:05:03",NULL,3600
561,"2013-12-27 15:05:03",NULL,3601
562,"2013-12-27 15:05:03",NULL,3602
563,"2013-12-27 15:05:03",NULL,3603
564,"2013-12-27 15:05:03",NULL,3605
565,"2013-12-27 15:05:03",NULL,3701
566,"2013-12-27 15:05:03",NULL,3702
567,"2013-12-27 15:05:03",NULL,3703
568,"2013-12-27 15:05:03",NULL,3705
569,"2013-12-27 15:05:03",NULL,3706
570,"2013-12-27 15:05:03",NULL,3707
571,"2013-12-27 15:05:03",NULL,3708
572,"2013-12-27 15:05:03",NULL,3710
573,"2013-12-27 15:05:03",NULL,3711
574,"2013-12-27 15:05:03",NULL,3712
575,"2013-12-27 15:05:03",NULL,3713
576,"2013-12-27 15:05:03",NULL,3715
577,"2013-12-27 15:05:03",NULL,3716
578,"2013-12-27 15:05:03",NULL,3717
579,"2013-12-27 15:05:03",NULL,3718
580,"2013-12-27 15:05:03",NULL,3720
581,"2013-12-27 15:05:03",NULL,3721
582,"2013-12-27 15:05:03",NULL,3723
583,"2013-12-27 15:05:03",NULL,3724
584,"2013-12-27 15:05:03",NULL,3725
585,"2013-12-27 15:05:03",NULL,3726
586,"2013-12-27 15:05:03",NULL,3728
587,"2013-12-27 15:05:03",NULL,3729
588,"2013-12-27 15:05:03",NULL,3730
589,"2013-12-27 15:05:03",NULL,3731
590,"2013-12-27 15:05:03",NULL,3733
591,"2013-12-27 15:05:03",NULL,3734
592,"2013-12-27 15:05:03",NULL,3735
593,"2013-12-27 15:05:03",NULL,3736
594,"2013-12-27 15:05:03",NULL,3738
595,"2013-12-27 15:05:03",NULL,3739
596,"2013-12-27 15:05:03",NULL,3740
597,"2013-12-27 15:05:03",NULL,3741
598,"2013-12-27 15:05:03",NULL,3743
599,"2013-12-27 15:05:03",NULL,3744
600,"2013-12-27 15:05:04",NULL,3745
601,"2013-12-27 15:05:04",NULL,3803
602,"2013-12-27 15:05:04",NULL,3805
603,"2013-12-27 15:05:04",NULL,3806
604,"2013-12-27 15:05:04",NULL,3807
605,"2013-12-27 15:05:04",NULL,3808
606,"2013-12-27 15:05:04",NULL,3810
607,"2013-12-27 15:05:04",NULL,3811
608,"2013-12-27 15:05:04",NULL,3812
609,"2013-12-27 15:05:04",NULL,3813
610,"2013-12-27 15:05:04",NULL,3815
611,"2013-12-27 15:05:04",NULL,3816
612,"2013-12-27 15:05:04",NULL,3817
613,"2013-12-27 15:05:04",NULL,3818
614,"2013-12-27 15:05:04",NULL,3820
615,"2013-12-27 15:05:04",NULL,3821
616,"2013-12-27 15:05:04",NULL,3822
